T_g_190,s_m_190,New Temp,Humidity,
12.8,0.143,32.8,74,
12.8,0.14,32.8,74,
12.8,0.143,32.8,74,
12.8,0.142,32.8,74,
12.8,0.142,32.8,74,
12.8,0.145,32.8,74,
12.8,0.145,32.8,74,
13,0.145,33,74,
12.8,0.137,32.8,74,
12.8,0.145,32.8,74,
12.8,0.145,32.8,74,
12.8,0.145,32.8,74,
12.8,0.142,32.8,74,
12.8,0.138,32.8,74,
12.8,0.14,32.8,74,
12.8,0.14,32.8,74,
12.8,0.138,32.8,74,
12.8,0.138,32.8,74,
12.8,0.138,32.8,74,
12.8,0.142,32.8,74,
12.8,0.143,32.8,74,
12.8,0.142,32.8,74,
12.8,0.142,32.8,74,
12.8,0.143,32.8,74,
12.8,0.14,32.8,74,
12.8,0.138,32.8,74,
12.8,0.14,32.8,74,
12.8,0.14,32.8,74,
12.8,0.142,32.8,74,
12.8,0.135,32.8,74,
12.8,0.14,32.8,74,
12.8,0.139,32.8,74,
12.8,0.14,32.8,74,
12.8,0.139,32.8,74,
13,0.139,33,74,
12.8,0.14,32.8,74,
13,0.135,33,74,
12.8,0.142,32.8,74,
13,0.142,33,74,
12.8,0.14,32.8,74,
13,0.138,33,74,
13,0.138,33,74,
12.8,0.138,32.8,74,
13,0.138,33,74,
12.8,0.138,32.8,74,
12.8,0.138,32.8,74,
13,0.142,33,74,
12.8,0.14,32.8,74,
13,0.138,33,74,
12.8,0.145,32.8,74,
13,0.138,33,74,
12.8,0.142,32.8,74,
13,0.135,33,74,
12.8,0.137,32.8,74,
12.8,0.14,32.8,74,
12.8,0.142,32.8,74,
13,0.142,33,74,
13,0.134,33,74,
13,0.139,33,74,
12.8,0.14,32.8,74,
13,0.135,33,74,
13,0.145,33,74,
12.8,0.142,32.8,74,
12.8,0.14,32.8,74,
12.8,0.14,32.8,74,
13,0.14,33,74,
12.8,0.14,32.8,74,
12.8,0.138,32.8,74,
12.8,0.14,32.8,74,
12.8,0.138,32.8,74,
13,0.138,33,74,
13,0.138,33,74,
13,0.138,33,74,
13,0.138,33,74,
13,0.142,33,74,
13,0.145,33,74,
12.8,0.145,32.8,74,
13,0.14,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.139,33,74,
12.8,0.145,32.8,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.142,33,74,
13,0.143,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.138,33,74,
12.8,0.14,32.8,74,
13,0.138,33,74,
13,0.14,33,74,
13,0.145,33,74,
13,0.14,33,74,
13,0.143,33,74,
13,0.142,33,74,
12.8,0.14,32.8,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.144,33,74,
13,0.144,33,74,
13,0.134,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.137,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.145,33,74,
12.8,0.14,32.8,74,
13,0.143,33,74,
12.8,0.143,32.8,74,
13,0.14,33,74,
12.8,0.14,32.8,74,
13,0.138,33,74,
12.8,0.143,32.8,74,
13,0.142,33,74,
13,0.145,33,74,
12.8,0.142,32.8,74,
13,0.142,33,74,
13,0.144,33,74,
13,0.139,33,74,
12.8,0.139,32.8,74,
13,0.139,33,74,
13,0.136,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.14,33,74,
13,0.135,33,74,
13,0.137,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.145,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.143,33,74,
13,0.143,33,74,
13,0.14,33,74,
13,0.143,33,74,
13,0.143,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.135,33,74,
13,0.145,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.14,33,74,
13,0.143,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.143,33,74,
13,0.138,33,74,
13,0.138,33,74,
13,0.14,33,74,
13,0.145,33,74,
13,0.138,33,74,
13,0.138,33,74,
13,0.143,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.137,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.135,33,74,
13,0.14,33,74,
13,0.142,33,74,
13,0.143,33,74,
13,0.14,33,74,
13,0.143,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.137,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.138,33,74,
13,0.141,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.137,33,74,
13,0.145,33,74,
13,0.135,33,74,
13,0.145,33,74,
13,0.142,33,74,
13,0.145,33,74,
13,0.145,33,74,
13,0.14,33,74,
13,0.135,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.141,33,74,
13,0.139,33,74,
13,0.136,33,74,
13,0.136,33,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.136,33,74,
12.8,0.137,32.8,74,
13,0.136,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.135,33,74,
13,0.137,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.141,33,74,
13,0.136,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.144,33,74,
13,0.142,33,74,
13,0.136,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.145,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.141,33,74,
13,0.139,33,74,
12.8,0.142,32.8,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.14,33,74,
13,0.139,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.135,33,74,
13,0.145,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.144,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.137,33,74,
13,0.137,33,74,
13,0.14,33,74,
13,0.137,33,74,
13,0.145,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.144,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.14,33,74,
13,0.14,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.141,33,74,
13,0.141,33,74,
13,0.136,33,74,
13,0.136,33,74,
13,0.143,33,74,
13,0.133,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.137,33,74,
13,0.144,33,74,
13,0.136,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.142,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.142,33,74,
12.8,0.142,32.8,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.133,33,74,
13,0.143,33,74,
13,0.139,33,74,
13,0.138,33,74,
12.8,0.139,32.8,74,
13,0.136,33,74,
13,0.136,33,74,
13,0.142,33,74,
13,0.141,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.144,33,74,
13,0.139,33,74,
13,0.136,33,74,
13,0.142,33,74,
13,0.137,33,74,
13,0.134,33,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.141,33,74,
13,0.136,33,74,
13,0.136,33,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.136,33,74,
13,0.139,33,74,
12.8,0.139,32.8,74,
12.8,0.142,32.8,74,
13,0.139,33,74,
12.8,0.139,32.8,74,
13,0.139,33,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.136,33,74,
12.8,0.142,32.8,74,
13,0.136,33,74,
13,0.141,33,74,
13,0.142,33,74,
13,0.144,33,74,
13,0.136,33,74,
13,0.139,33,74,
13,0.142,33,74,
13,0.136,33,74,
12.8,0.139,32.8,74,
12.8,0.139,32.8,74,
12.8,0.139,32.8,74,
12.8,0.139,32.8,74,
12.8,0.136,32.8,74,
12.8,0.142,32.8,74,
12.8,0.133,32.8,74,
13,0.139,33,74,
13,0.139,33,74,
13,0.139,33,74,
12.8,0.139,32.8,74,
12.8,0.139,32.8,74,
12.8,0.139,32.8,74,
13,0.139,33,74,
13,0.139,33,74,
12.8,0.144,32.8,74,
12.8,0.144,32.8,74,
13,0.136,33,74,
12.8,0.136,32.8,74,
12.8,0.144,32.8,74,
12.8,0.136,32.8,74,
12.8,0.139,32.8,74,
12.8,0.136,32.8,74,
12.8,0.136,32.8,74,
12.8,0.139,32.8,74,
12.8,0.139,32.8,74,
12.8,0.141,32.8,74,
12.8,0.139,32.8,74,
13,0.138,33,74,
12.8,0.136,32.8,80,
13,0.133,33,80,
12.8,0.142,32.8,80,
12.8,0.141,32.8,80,
12.8,0.133,32.8,80,
13,0.141,33,80,
12.8,0.139,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
13,0.139,33,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.141,32.8,80,
12.8,0.142,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.141,32.8,80,
13,0.141,33,80,
12.8,0.141,32.8,80,
12.8,0.141,32.8,80,
12.8,0.138,32.8,80,
12.8,0.138,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.136,32.8,80,
12.8,0.141,32.8,80,
12.8,0.143,32.8,80,
12.8,0.133,32.8,80,
12.8,0.143,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.138,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.136,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.143,32.8,80,
12.8,0.142,32.8,80,
12.8,0.141,32.8,80,
12.8,0.142,32.8,80,
12.8,0.141,32.8,80,
12.8,0.138,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.142,32.8,80,
12.8,0.141,32.8,80,
12.8,0.136,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.143,32.8,80,
12.8,0.141,32.8,80,
12.8,0.141,32.8,80,
12.8,0.139,32.8,80,
12.8,0.138,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.142,32.8,80,
12.8,0.136,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.138,32.8,80,
12.8,0.138,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.141,32.8,80,
12.8,0.141,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.141,32.8,80,
12.8,0.139,32.8,80,
12.8,0.141,32.8,80,
12.8,0.139,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.144,32.8,80,
12.8,0.139,32.8,80,
12.8,0.137,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.139,32.8,80,
12.8,0.14,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.142,32.8,80,
12.8,0.136,32.8,80,
12.8,0.136,32.8,80,
12.8,0.141,32.8,80,
12.8,0.141,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.144,32.8,80,
12.8,0.139,32.8,80,
12.7,0.137,32.7,80,
12.8,0.139,32.8,80,
12.8,0.144,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.142,32.8,80,
12.8,0.141,32.8,80,
12.8,0.144,32.8,80,
12.8,0.144,32.8,80,
12.8,0.139,32.8,80,
12.8,0.141,32.8,80,
12.8,0.143,32.8,80,
12.8,0.143,32.8,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.8,0.141,32.8,80,
12.8,0.143,32.8,80,
12.8,0.141,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.7,0.139,32.7,80,
12.8,0.139,32.8,80,
12.8,0.144,32.8,80,
12.7,0.139,32.7,80,
12.8,0.139,32.8,80,
12.8,0.137,32.8,80,
12.8,0.139,32.8,80,
12.8,0.144,32.8,80,
12.8,0.139,32.8,80,
12.7,0.142,32.7,80,
12.8,0.136,32.8,80,
12.8,0.139,32.8,80,
12.7,0.139,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.138,32.7,80,
12.7,0.136,32.7,80,
12.8,0.139,32.8,80,
12.8,0.136,32.8,80,
12.7,0.141,32.7,80,
12.8,0.141,32.8,80,
12.7,0.142,32.7,80,
12.8,0.141,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.8,0.139,32.8,80,
12.7,0.142,32.7,80,
12.7,0.139,32.7,80,
12.8,0.142,32.8,80,
12.7,0.139,32.7,80,
12.7,0.139,32.7,80,
12.8,0.139,32.8,80,
12.7,0.143,32.7,80,
12.7,0.139,32.7,80,
12.8,0.139,32.8,80,
12.8,0.141,32.8,80,
12.7,0.138,32.7,80,
12.8,0.141,32.8,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.8,0.141,32.8,80,
12.7,0.138,32.7,80,
12.7,0.136,32.7,80,
12.7,0.143,32.7,80,
12.8,0.136,32.8,80,
12.7,0.143,32.7,80,
12.7,0.133,32.7,80,
12.7,0.136,32.7,80,
12.8,0.141,32.8,80,
12.8,0.141,32.8,80,
12.7,0.142,32.7,80,
12.7,0.141,32.7,80,
12.7,0.142,32.7,80,
12.7,0.141,32.7,80,
12.7,0.139,32.7,80,
12.7,0.136,32.7,80,
12.8,0.136,32.8,80,
12.7,0.139,32.7,80,
12.8,0.138,32.8,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.14,32.7,80,
12.7,0.143,32.7,80,
12.7,0.143,32.7,80,
12.8,0.138,32.8,80,
12.7,0.139,32.7,80,
12.7,0.139,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.143,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.139,32.7,80,
12.7,0.138,32.7,80,
12.7,0.143,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.135,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.138,32.7,80,
12.7,0.138,32.7,80,
12.7,0.138,32.7,80,
12.7,0.138,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.138,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.139,32.7,80,
12.7,0.139,32.7,80,
12.7,0.143,32.7,80,
12.7,0.143,32.7,80,
12.7,0.143,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.142,32.7,80,
12.7,0.135,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.138,32.7,80,
12.7,0.141,32.7,80,
12.7,0.139,32.7,80,
12.7,0.139,32.7,80,
12.7,0.139,32.7,80,
12.7,0.136,32.7,80,
12.7,0.139,32.7,80,
12.7,0.139,32.7,80,
12.7,0.136,32.7,80,
12.7,0.138,32.7,80,
12.7,0.143,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.139,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.138,32.7,80,
12.7,0.14,32.7,80,
12.7,0.142,32.7,80,
12.6,0.14,32.6,80,
12.7,0.142,32.7,80,
12.7,0.138,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.141,32.7,80,
12.7,0.138,32.7,80,
12.7,0.139,32.7,80,
12.7,0.138,32.7,80,
12.6,0.136,32.6,80,
12.7,0.136,32.7,80,
12.7,0.138,32.7,80,
12.7,0.136,32.7,80,
12.7,0.139,32.7,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.7,0.138,32.7,80,
12.6,0.141,32.6,80,
12.7,0.141,32.7,80,
12.6,0.141,32.6,80,
12.7,0.145,32.7,80,
12.7,0.138,32.7,80,
12.6,0.138,32.6,80,
12.6,0.145,32.6,80,
12.6,0.141,32.6,80,
12.7,0.14,32.7,80,
12.6,0.141,32.6,80,
12.7,0.138,32.7,80,
12.7,0.141,32.7,80,
12.6,0.141,32.6,80,
12.7,0.141,32.7,80,
12.6,0.141,32.6,80,
12.7,0.138,32.7,80,
12.7,0.141,32.7,80,
12.7,0.139,32.7,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.7,0.136,32.7,80,
12.7,0.136,32.7,80,
12.6,0.136,32.6,80,
12.7,0.136,32.7,80,
12.6,0.139,32.6,80,
12.7,0.141,32.7,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.138,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.138,32.6,80,
12.6,0.138,32.6,80,
12.6,0.138,32.6,80,
12.6,0.139,32.6,80,
12.6,0.141,32.6,80,
12.6,0.138,32.6,80,
12.6,0.138,32.6,80,
12.6,0.139,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.139,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.139,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.141,32.6,80,
12.6,0.138,32.6,80,
12.6,0.136,32.6,80,
12.6,0.139,32.6,80,
12.6,0.136,32.6,80,
12.6,0.141,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.143,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.133,32.6,80,
12.6,0.141,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.139,32.6,80,
12.6,0.138,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.143,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.136,32.6,80,
12.6,0.141,32.6,80,
12.6,0.139,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.143,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.143,32.6,80,
12.6,0.136,32.6,80,
12.6,0.136,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.136,32.6,80,
12.6,0.133,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.139,32.6,80,
12.6,0.141,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.141,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.136,32.6,80,
12.6,0.141,32.6,80,
12.6,0.136,32.6,80,
12.6,0.141,32.6,80,
12.6,0.143,32.6,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.133,32.6,80,
12.4,0.141,32.4,80,
12.6,0.141,32.6,80,
12.6,0.139,32.6,80,
12.4,0.139,32.4,80,
12.6,0.141,32.6,80,
12.6,0.141,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.139,32.6,80,
12.6,0.143,32.6,80,
12.4,0.143,32.4,80,
12.4,0.136,32.4,80,
12.6,0.136,32.6,80,
12.4,0.136,32.4,80,
12.6,0.136,32.6,80,
12.4,0.139,32.4,80,
12.4,0.141,32.4,80,
12.4,0.141,32.4,80,
12.4,0.136,32.4,80,
12.4,0.141,32.4,80,
12.4,0.133,32.4,80,
12.4,0.143,32.4,80,
12.6,0.141,32.6,80,
12.4,0.136,32.4,80,
12.4,0.141,32.4,80,
12.4,0.141,32.4,80,
12.6,0.143,32.6,80,
12.4,0.141,32.4,80,
12.6,0.141,32.6,80,
12.4,0.139,32.4,80,
12.4,0.139,32.4,80,
12.4,0.141,32.4,80,
12.4,0.136,32.4,80,
12.4,0.143,32.4,80,
12.4,0.139,32.4,80,
12.4,0.139,32.4,80,
12.4,0.138,32.4,80,
12.4,0.141,32.4,80,
12.4,0.138,32.4,80,
12.4,0.136,32.4,80,
12.4,0.141,32.4,80,
12.4,0.139,32.4,80,
12.4,0.139,32.4,80,
12.4,0.139,32.4,80,
12.4,0.136,32.4,80,
12.4,0.139,32.4,80,
12.4,0.136,32.4,80,
12.4,0.136,32.4,80,
12.4,0.133,32.4,80,
12.4,0.143,32.4,80,
12.4,0.143,32.4,80,
12.4,0.143,32.4,80,
12.4,0.141,32.4,80,
12.4,0.141,32.4,80,
12.4,0.136,32.4,80,
12.4,0.136,32.4,80,
12.4,0.136,32.4,80,
12.4,0.139,32.4,80,
12.4,0.139,32.4,80,
12.3,0.14,32.3,80,
12.4,0.14,32.4,80,
12.4,0.14,32.4,80,
12.4,0.14,32.4,80,
12.4,0.138,32.4,80,
12.3,0.14,32.3,80,
12.4,0.138,32.4,80,
12.3,0.138,32.3,80,
12.4,0.138,32.4,80,
12.4,0.138,32.4,80,
12.3,0.139,32.3,80,
12.4,0.139,32.4,80,
12.4,0.139,32.4,80,
12.4,0.139,32.4,80,
12.3,0.136,32.3,80,
12.4,0.136,32.4,80,
12.3,0.139,32.3,80,
12.4,0.136,32.4,80,
12.3,0.139,32.3,80,
12.3,0.136,32.3,80,
12.4,0.138,32.4,80,
12.3,0.14,32.3,80,
12.3,0.138,32.3,80,
12.3,0.14,32.3,80,
12.3,0.14,32.3,80,
12.3,0.14,32.3,80,
12.3,0.14,32.3,80,
12.3,0.142,32.3,80,
12.3,0.14,32.3,80,
12.3,0.14,32.3,80,
12.3,0.14,32.3,80,
12.3,0.14,32.3,80,
12.4,0.138,32.4,80,
12.3,0.14,32.3,80,
12.3,0.138,32.3,80,
12.3,0.138,32.3,80,
12.3,0.14,32.3,80,
12.3,0.14,32.3,80,
12.3,0.138,32.3,80,
12.3,0.14,32.3,80,
12.3,0.138,32.3,80,
12.3,0.138,32.3,80,
12.3,0.138,32.3,80,
12.3,0.138,32.3,80,
12.3,0.138,32.3,80,
12.3,0.14,32.3,80,
12.3,0.138,32.3,80,
12.3,0.142,32.3,80,
12.3,0.138,32.3,80,
12.3,0.135,32.3,80,
12.3,0.145,32.3,80,
12.3,0.138,32.3,80,
12.3,0.14,32.3,80,
12.3,0.142,32.3,80,
12.3,0.142,32.3,80,
12.3,0.14,32.3,80,
12.3,0.142,32.3,80,
12.1,0.142,32.1,80,
12.3,0.142,32.3,80,
12.3,0.135,32.3,80,
12.3,0.14,32.3,80,
